course_id,student_id,gradebook_item,item_position,gradebook_type,gradebook_date,grade_category,status,points_earned,points_attempted,points_possible,last_access_date
FrScA-S116-03,86309,2-3.1: Hair Analysis Lab,21,N,21:45.4,Hw,NA,8.5,0,10,54:56:00
FrScA-S116-03,86309,Unit 2 Assessment,22,N,29:33.2,Qz,NA,16,0,28,54:56:00
FrScA-S116-03,86309,3-1.1: BrainPop Periodic Table of the Elements,23,N,31:55.4,NA,NA,5,0,5,54:56:00
FrScA-S116-03,86309,3-1.2: Periodic Table of the Elements Lab,24,N,38:11.5,Hw,NA,9.5,0,10,54:56:00
FrScA-S116-03,86309,3-2.1: pH Analysis Lab,25,N,13:12.2,Hw,NA,8,0,10,54:56:00
FrScA-S116-03,86309,3-3.1: Drug Analysis and Toxicology DB #5,26,N,31:47.8,Hw,NA,3,0,5,54:56:00
FrScA-S116-03,86309,PROGRESS CHECK 2 @ 10-28-15,27,P,NULL,NA,NA,105.83,140,140,54:56:00
FrScA-S116-03,86309,3-4.1: A Very Cold Case DB #6,28,N,17:39.4,Hw,NA,3,0,5,54:56:00
FrScA-S116-03,86309,3-4.2: Mystery Powder Lab,29,N,08:28.6,Hw,NA,9.5,0,10,54:56:00
AnPhA-S116-02,86314,0.1: Message Your Instructor,8,N,50:49.0,NA,NA,5,0,5,12:02:00
AnPhA-S116-02,86314,0.2: Intro Assignment - Discussion Board,9,N,52:40.4,Hw,NA,5,0,5,12:02:00
AnPhA-S116-02,86314,0.3: Intro Assignment - Submitting Files,10,N,35:31.1,Hw,NA,5,0,5,12:02:00
AnPhA-S116-02,86314,1.1: Quiz,11,N,30:38.8,Qz,NA,10,0,10,12:02:00
AnPhA-S116-02,86314,1.2: Quiz,12,N,44:01.2,Qz,NA,9,0,10,12:02:00
AnPhA-S116-02,86314,1.3: Create a Living Creature,13,N,33:30.5,Hw,NA,10,0,10,12:02:00
AnPhA-S116-02,86314,1.3: Create a Living Creature - Discussion Board,14,N,38:07.5,Hw,NA,10,0,10,12:02:00
AnPhA-S116-02,86314,1.4: Negative Feedback Loop Flowchart,15,N,26:40.4,Hw,NA,9.5,0,10,12:02:00
AnPhA-S116-02,86314,1.5: Quiz,16,N,11:18.7,Qz,NA,9,0,10,12:02:00
AnPhA-S116-02,86314,Unit 1 Assessment: Pickle Autopsy Lab,17,N,39:23.5,Hw,NA,27.75,0,30,12:02:00
AnPhA-S116-02,86314,PROGRESS CHECK 1 @ 10-02-15,18,P,NULL,NA,NA,100.25,105,105,12:02:00
AnPhA-S116-02,86314,2.1: Types of Membranes,19,N,38:17.9,Hw,NA,10,0,10,12:02:00
AnPhA-S116-02,86314,2.2 - 2.3: Quiz,20,N,19:38.2,Qz,NA,7,0,10,12:02:00
AnPhA-S116-02,86314,2.4 - 2.5 Quiz,21,N,08:19.7,Qz,NA,6,0,10,12:02:00
AnPhA-S116-02,86314,2.6: Quiz,22,N,02:09.3,Qz,NA,6,0,10,12:02:00
AnPhA-S116-02,86314,Unit 2 Assessment: Test,23,N,24:05.4,Qz,NA,16,0,30,12:02:00
AnPhA-S116-02,86314,3.1: Models of the Integumentary System,24,N,46:15.8,Hw,NA,10,0,10,12:02:00
AnPhA-S116-02,86314,3.2 - 3.3: Quiz,25,N,02:21.0,Qz,NA,9,0,10,12:02:00
AnPhA-S116-02,86314,3.4: Skin Twin - Discussion Board,26,N,26:52.1,Hw,NA,10,0,10,12:02:00
AnPhA-S116-02,86314,Unit 3 Assessment: UV Exposure Lab,27,N,15:25.5,Hw,NA,26.25,0,30,12:02:00
FrScA-S116-01,86339,0-1.1: Intro Assignment - Send a Message to Your Instructor,10,N,14:11.9,Hw,NA,5,0,5,05:04:00
FrScA-S116-01,86339,0-1.2: Intro Assignment - DB #1,11,N,52:02.7,Hw,NA,5,0,5,05:04:00
FrScA-S116-01,86339,0-1.3: Intro Assignment - Submitting Files,12,N,11:37.5,Hw,NA,5,0,5,05:04:00
FrScA-S116-01,86339,1-1.1: Lesson 1-1 Graphic Organizer,13,N,04:15.9,Hw,NA,5,0,5,05:04:00
FrScA-S116-01,86339,1-2.1: Explore a Career Assignment,14,N,37:58.3,Hw,NA,12,0,12,05:04:00
FrScA-S116-01,86339,1-2.2: Explore a Career DB #2,15,N,46:18.2,Hw,NA,5,0,5,05:04:00
FrScA-S116-01,86339,PROGRESS CHECK 1 @ 10-02-15,16,P,NULL,NA,NA,37,37,37,05:04:00
FrScA-S116-01,86339,1-2.3: Lesson 1-2 Graphic Organizer,17,N,52:04.4,Hw,NA,5,0,5,05:04:00
FrScA-S116-01,86339,Unit 1 Assessment,18,N,00:34.0,Qz,NA,20,0,20,05:04:00
FrScA-S116-01,86339,2-1.1: Crime Scene DB #3,19,N,43:21.1,Hw,NA,5,0,5,05:04:00
FrScA-S116-01,86339,2-2.1: Evidence Collection DB #4,20,N,02:53.6,Hw,NA,5,0,5,05:04:00
FrScA-S116-01,86339,2-3.1: Hair Analysis Lab,21,N,05:51.1,Hw,NA,10,0,10,05:04:00
FrScA-S116-01,86339,Unit 2 Assessment,22,N,06:41.0,Qz,NA,20,0,28,05:04:00
FrScA-S116-01,86339,3-1.1: BrainPop Periodic Table of the Elements,23,N,40:32.2,NA,NA,8,0,5,05:04:00
FrScA-S116-01,86339,3-1.2: Periodic Table of the Elements Lab,24,N,57:58.9,Hw,NA,10,0,10,05:04:00
FrScA-S116-01,86339,3-2.1: pH Analysis Lab,25,N,15:21.3,Hw,NA,10,0,10,05:04:00
FrScA-S116-01,86339,3-3.1: Drug Analysis and Toxicology DB #5,26,N,08:31.1,Hw,NA,5,0,5,05:04:00
FrScA-S116-01,86339,PROGRESS CHECK 2 @ 10-28-15,27,P,NULL,NA,NA,135,140,140,05:04:00
FrScA-S116-01,86339,3-4.1: A Very Cold Case DB #6,28,N,47:34.1,Hw,NA,5,0,5,05:04:00
FrScA-S116-01,86339,3-4.2: Mystery Powder Lab,29,N,15:21.9,Hw,NA,10,0,10,05:04:00
FrScA-S116-01,86340,0-1.1: Intro Assignment - Send a Message to Your Instructor,10,N,35:39.2,Hw,NA,5,0,5,24:07:00
FrScA-S116-01,86340,0-1.2: Intro Assignment - DB #1,11,N,48:58.8,Hw,NA,5,0,5,24:07:00
FrScA-S116-01,86340,0-1.3: Intro Assignment - Submitting Files,12,N,54:09.3,Hw,NA,5,0,5,24:07:00
FrScA-S116-01,86340,1-1.1: Lesson 1-1 Graphic Organizer,13,N,40:42.1,Hw,NA,5,0,5,24:07:00
FrScA-S116-01,86340,1-2.1: Explore a Career Assignment,14,N,00:32.6,Hw,NA,12,0,12,24:07:00
FrScA-S116-01,86340,1-2.2: Explore a Career DB #2,15,N,02:17.2,Hw,NA,5,0,5,24:07:00
FrScA-S116-01,86340,PROGRESS CHECK 1 @ 10-02-15,16,P,NULL,NA,NA,37,37,37,24:07:00
FrScA-S116-01,86340,1-2.3: Lesson 1-2 Graphic Organizer,17,N,28:23.8,Hw,NA,5,0,5,24:07:00
FrScA-S116-01,86340,Unit 1 Assessment,18,N,40:53.5,Qz,NA,18,0,20,24:07:00
FrScA-S116-01,86340,2-1.1: Crime Scene DB #3,19,N,38:58.8,Hw,NA,5,0,5,24:07:00
FrScA-S116-01,86340,2-2.1: Evidence Collection DB #4,20,N,18:48.8,Hw,NA,5,0,5,24:07:00
FrScA-S116-01,86340,2-3.1: Hair Analysis Lab,21,N,43:56.2,Hw,NA,10,0,10,24:07:00
FrScA-S116-01,86340,Unit 2 Assessment,22,N,54:51.5,Qz,NA,26,0,28,24:07:00
FrScA-S116-01,86340,3-1.1: BrainPop Periodic Table of the Elements,23,N,21:23.3,NA,NA,10,0,5,24:07:00
FrScA-S116-01,86340,3-1.2: Periodic Table of the Elements Lab,24,N,07:11.4,Hw,NA,8,0,10,24:07:00
FrScA-S116-01,86340,3-2.1: pH Analysis Lab,25,N,41:39.1,Hw,NA,10,0,10,24:07:00
FrScA-S116-01,86340,3-3.1: Drug Analysis and Toxicology DB #5,26,N,45:01.8,Hw,NA,5,0,5,24:07:00
FrScA-S116-01,86340,PROGRESS CHECK 2 @ 10-28-15,27,P,NULL,NA,NA,139,140,140,24:07:00
FrScA-S116-01,86340,3-4.1: A Very Cold Case DB #6,28,N,46:04.3,Hw,NA,5,0,5,24:07:00
FrScA-S116-01,86340,3-4.2: Mystery Powder Lab,29,N,40:36.5,Hw,NA,10,0,10,24:07:00
OcnA-S216-01,86340,Course Contract,10,N,32:38.3,Hw,NA,0,0,0,02:26:00
OcnA-S216-01,86340,0.1 Message Your Instructor,11,N,22:14.7,Hw,NA,5,0,5,02:26:00
OcnA-S216-01,86340,0.2 Introduce Yourself,12,N,53:12.5,Hw,NA,5,0,5,02:26:00
OcnA-S216-01,86340,0.3: Intro Assignment - Submitting Files,13,N,05:27.8,Hw,NA,5,0,5,02:26:00
OcnA-S216-01,86340,1.1 Quiz,14,N,21:49.1,Qz,NA,4,0,5,02:26:00
OcnA-S216-01,86340,1.2 Effect of Environment Gizmo,15,N,48:02.2,Hw,NA,9,0,10,02:26:00
OcnA-S216-01,86340,1.2 - 1.3 Quiz,16,N,50:19.6,Qz,NA,4,0,5,02:26:00
OcnA-S216-01,86340,Unit 1 Project,17,N,25:45.3,Hw,NA,27.75,0,30,02:26:00
OcnA-S216-01,86340,Unit 1 Test,18,N,57:29.8,Qz,NA,12,0,15,02:26:00
OcnA-S216-01,86340,2.1 Significant Events,19,N,NULL,Hw,NA,NA,0,10,02:26:00
OcnA-S216-01,86340,2.2 Ocean Mapping Gizmo,20,N,NULL,Hw,NA,NA,0,10,02:26:00
OcnA-S216-01,86340,PROGRESS CHECK 1 @ 02-18-16,21,P,NULL,NA,NA,71.75,100,100,02:26:00
OcnA-S216-01,86340,2.1 - 2.3 Quiz,22,N,NULL,Qz,NA,NA,0,5,02:26:00
OcnA-S216-01,86340,2.4 - 2.5 Quiz,23,N,NULL,Qz,NA,NA,0,5,02:26:00
OcnA-S216-01,86340,Unit 2 Project,24,N,NULL,Hw,NA,NA,0,30,02:26:00
OcnA-S216-01,86340,Unit 2 Test,25,N,NULL,Qz,NA,NA,0,15,02:26:00
OcnA-S216-01,86340,3.1 Big Bang Theory Discussion,26,N,NULL,Hw,NA,NA,0,10,02:26:00
OcnA-S216-01,86340,3.1 - 3.2 Quiz,27,N,NULL,Qz,NA,NA,0,5,02:26:00
OcnA-S216-01,86340,3.3 Quiz,28,N,NULL,Qz,NA,NA,0,5,02:26:00
OcnA-S216-01,86340,Unit 3 Project,29,N,NULL,Hw,NA,NA,0,30,02:26:00
FrScA-S216-01,86349,0-1.1: Intro Assignment - Send a Message to Your Instructor,10,N,27:44.3,Hw,NA,5,0,5,30:00:00
FrScA-S216-01,86349,0-1.2: Intro Assignment - DB #1,11,N,36:56.9,Hw,NA,5,0,5,30:00:00
FrScA-S216-01,86349,0-1.3: Intro Assignment - Submitting Files,12,N,51:08.9,Hw,NA,5,0,5,30:00:00
FrScA-S216-01,86349,1-1.1: Lesson 1-1 Graphic Organizer,13,N,53:55.6,Hw,NA,5,0,5,30:00:00
FrScA-S216-01,86349,1-2.1: Explore a Career Assignment,14,N,44:29.8,Hw,NA,12,0,12,30:00:00
FrScA-S216-01,86349,1-2.2: Explore a Career DB #2,15,N,55:18.9,Hw,NA,5,0,5,30:00:00
FrScA-S216-01,86349,PROGRESS CHECK 1 @ 02-18-16,16,P,NULL,NA,NA,37,37,37,30:00:00
FrScA-S216-01,86349,1-2.3: Lesson 1-2 Graphic Organizer,17,N,00:03.1,Hw,NA,5,0,5,30:00:00
FrScA-S216-01,86349,Unit 1 Assessment,18,N,35:51.7,Qz,NA,18,0,20,30:00:00
FrScA-S216-01,86349,2-1.1: Crime Scene DB #3,19,N,11:23.8,Hw,NA,5,0,5,30:00:00
FrScA-S216-01,86349,2-2.1: Evidence Collection DB #4,20,N,06:13.7,Hw,NA,5,0,5,30:00:00
FrScA-S216-01,86349,2-3.1: Hair Analysis Lab,21,N,29:12.8,Hw,NA,10,0,10,30:00:00
FrScA-S216-01,86349,2-3: Discussion,22,N,30:11.1,Hw,NA,5,0,5,30:00:00
FrScA-S216-01,86349,Unit 2 Assessment,23,N,58:28.3,Qz,NA,24,0,28,30:00:00
FrScA-S216-01,86349,3-1.1: BrainPop Periodic Table of the Elements,24,N,00:59.5,NA,NA,5,0,5,30:00:00
FrScA-S216-01,86349,3-1.2: Periodic Table of the Elements Lab,25,N,35:03.9,Hw,NA,8,0,10,30:00:00
FrScA-S216-01,86349,3-2.1: pH Analysis Lab,26,N,35:49.9,Hw,NA,10,0,10,30:00:00
FrScA-S216-01,86349,3-3.1: Drug Analysis and Toxicology DB #5,27,N,00:31.9,Hw,NA,5,0,5,30:00:00
FrScA-S216-01,86349,PROGRESS CHECK 2 @ 03-16-16,28,P,NULL,NA,NA,137,145,145,30:00:00
FrScA-S216-01,86349,3-4.1: A Very Cold Case DB #6,29,N,11:03.5,Hw,NA,5,0,5,30:00:00
OcnA-S116-01,86349,0.1 Message Your Instructor,9,N,55:37.4,Hw,NA,5,0,5,05:31:00
OcnA-S116-01,86349,0.2 Introduce Yourself,10,N,36:02.0,Hw,NA,5,0,5,05:31:00
OcnA-S116-01,86349,0.3: Intro Assignment - Submitting Files,11,N,47:31.2,Hw,NA,5,0,5,05:31:00
OcnA-S116-01,86349,1.1 Quiz,12,N,30:05.9,Qz,NA,4,0,5,05:31:00
OcnA-S116-01,86349,1.2 Effect of Environment Gizmo,13,N,40:49.0,Hw,NA,9.5,0,10,05:31:00
OcnA-S116-01,86349,1.2 - 1.3 Quiz,14,N,38:33.3,Qz,NA,5,0,5,05:31:00
OcnA-S116-01,86349,Unit 1 Project,15,N,24:54.1,Hw,NA,30,0,30,05:31:00
OcnA-S116-01,86349,Unit 1 Test,16,N,45:59.9,Qz,NA,15,0,15,05:31:00
OcnA-S116-01,86349,PROGRESS CHECK 1 @ 10-02-15,17,P,NULL,NA,NA,78.5,80,80,05:31:00
OcnA-S116-01,86349,2.1 Significant Events,18,N,58:15.6,Hw,NA,10,0,10,05:31:00
OcnA-S116-01,86349,2.2 Ocean Mapping Gizmo,19,N,19:39.3,Hw,NA,10,0,10,05:31:00
OcnA-S116-01,86349,2.1 - 2.3 Quiz,20,N,50:18.0,Qz,NA,4,0,5,05:31:00
OcnA-S116-01,86349,2.4 - 2.5 Quiz,21,N,26:35.3,Qz,NA,5,0,5,05:31:00
OcnA-S116-01,86349,Unit 2 Project,22,N,41:52.6,Hw,NA,30,0,30,05:31:00
OcnA-S116-01,86349,Unit 2 Test,23,N,51:29.1,Qz,NA,15,0,15,05:31:00
OcnA-S116-01,86349,3.1 Big Bang Theory Discussion,24,N,05:15.6,Hw,NA,10,0,10,05:31:00
OcnA-S116-01,86349,3.1 - 3.2 Quiz,25,N,39:59.6,Qz,NA,5,0,5,05:31:00
OcnA-S116-01,86349,3.3 Quiz,26,N,48:54.2,Qz,NA,4,0,5,05:31:00
OcnA-S116-01,86349,Unit 3 Project,27,N,01:38.0,Hw,NA,30,0,30,05:31:00
OcnA-S116-01,86349,Unit 3 Test,28,N,11:26.4,Qz,NA,13,0,15,05:31:00
PhysA-S116-01,86353,1.1 Scientific Question,6,N,19:30.3,Hw,NA,10,0,10,51:14:00
PhysA-S116-01,86353,1.2 Future Careers in the Fields of Physics,7,N,58:06.1,Hw,NA,10,0,10,51:14:00
PhysA-S116-01,86353,1.3 Scientific Measurements,8,N,49:35.5,Hw,NA,6,0,10,51:14:00
PhysA-S116-01,86353,1.3 Quiz,9,N,22:39.4,Qz,NA,16,0,20,51:14:00
PhysA-S116-01,86353,1.4 Quiz,10,N,14:07.6,Qz,NA,16,0,20,51:14:00
PhysA-S116-01,86353,1.5 Diameter and Circumference,11,N,15:07.1,Hw,NA,10,0,10,51:14:00
PhysA-S116-01,86353,Unit 1 Test,12,N,56:33.5,Qz,NA,47,0,50,51:14:00
PhysA-S116-01,86353,PROGRESS CHECK 1 @ 10-02-15,13,P,NULL,NA,NA,115,130,130,51:14:00
PhysA-S116-01,86353,2.1 Quiz,14,N,12:56.1,Qz,NA,20,0,20,51:14:00
PhysA-S116-01,86353,2.2 Motion Diagram,15,N,09:03.8,Hw,NA,10,0,10,51:14:00
PhysA-S116-01,86353,2.3 Acceleration Argument,16,N,02:22.1,Hw,NA,60,0,60,51:14:00
PhysA-S116-01,86353,2.4 How Fast Can You Throw Up?,17,N,20:44.8,Hw,NA,20,0,20,51:14:00
PhysA-S116-01,86353,2.5 Quiz,18,N,16:02.6,Qz,NA,20,0,20,51:14:00
PhysA-S116-01,86353,2.6 Measuring Speed with a Ruler,19,N,47:16.2,Hw,NA,19,0,20,51:14:00
PhysA-S116-01,86353,Unit 2 Test,20,N,07:11.0,Qz,NA,31,0,55,51:14:00
PhysA-S116-01,86353,3.1 Friction,21,N,50:17.4,Hw,NA,7.3,0,10,51:14:00
PhysA-S116-01,86353,PROGRESS CHECK 2 @ 10-28-15,22,P,NULL,NA,NA,302.3,345,345,51:14:00
PhysA-S116-01,86353,3.2 Free Body Diagrams,23,N,00:45.0,Hw,NA,10,0,10,51:14:00
PhysA-S116-01,86353,3.3 Lab Activity - Fan Cart Physics,24,N,10:05.5,Hw,NA,10,0,10,51:14:00
PhysA-S116-01,86353,3.4 Real-Life Free Fall - Lab,25,N,58:59.1,Hw,NA,10,0,10,51:14:00
FrScA-S116-01,86364,0-1.1: Intro Assignment - Send a Message to Your Instructor,10,N,21:09.7,Hw,NA,5,0,5,51:37:00
FrScA-S116-01,86364,0-1.2: Intro Assignment - DB #1,11,N,23:35.7,Hw,NA,5,0,5,51:37:00
FrScA-S116-01,86364,0-1.3: Intro Assignment - Submitting Files,12,N,08:54.7,Hw,NA,5,0,5,51:37:00
FrScA-S116-01,86364,1-1.1: Lesson 1-1 Graphic Organizer,13,N,36:11.4,Hw,NA,5,0,5,51:37:00
FrScA-S116-01,86364,1-2.1: Explore a Career Assignment,14,N,56:40.1,Hw,NA,12,0,12,51:37:00
FrScA-S116-01,86364,1-2.2: Explore a Career DB #2,15,N,18:11.1,Hw,NA,5,0,5,51:37:00
FrScA-S116-01,86364,PROGRESS CHECK 1 @ 10-02-15,16,P,NULL,NA,NA,37,37,37,51:37:00
FrScA-S116-01,86364,1-2.3: Lesson 1-2 Graphic Organizer,17,N,57:13.6,Hw,NA,5,0,5,51:37:00
FrScA-S116-01,86364,Unit 1 Assessment,18,N,43:25.1,Qz,NA,14,0,20,51:37:00
FrScA-S116-01,86364,2-1.1: Crime Scene DB #3,19,N,01:24.2,Hw,NA,5,0,5,51:37:00
FrScA-S116-01,86364,2-2.1: Evidence Collection DB #4,20,N,40:42.5,Hw,NA,5,0,5,51:37:00
FrScA-S116-01,86364,2-3.1: Hair Analysis Lab,21,N,36:27.6,Hw,NA,10,0,10,51:37:00
FrScA-S116-01,86364,Unit 2 Assessment,22,N,43:57.9,Qz,NA,20,0,28,51:37:00
FrScA-S116-01,86364,3-1.1: BrainPop Periodic Table of the Elements,23,N,04:35.5,NA,NA,9,0,5,51:37:00
FrScA-S116-01,86364,3-1.2: Periodic Table of the Elements Lab,24,N,55:09.9,Hw,NA,1,0,10,51:37:00
FrScA-S116-01,86364,3-2.1: pH Analysis Lab,25,N,51:35.5,Hw,NA,10,0,10,51:37:00
FrScA-S116-01,86364,3-3.1: Drug Analysis and Toxicology DB #5,26,N,30:48.4,Hw,NA,5,0,5,51:37:00
FrScA-S116-01,86364,PROGRESS CHECK 2 @ 10-28-15,27,P,NULL,NA,NA,121,140,140,51:37:00
FrScA-S116-01,86364,3-4.1: A Very Cold Case DB #6,28,N,41:33.4,Hw,NA,5,0,5,51:37:00
FrScA-S116-01,86364,3-4.2: Mystery Powder Lab,29,N,46:15.7,Hw,NA,1,0,10,51:37:00
FrScA-S116-01,86365,0-1.1: Intro Assignment - Send a Message to Your Instructor,10,N,36:17.2,Hw,NA,5,0,5,21:14:00
FrScA-S116-01,86365,0-1.2: Intro Assignment - DB #1,11,N,40:41.9,Hw,NA,5,0,5,21:14:00
FrScA-S116-01,86365,0-1.3: Intro Assignment - Submitting Files,12,N,12:56.7,Hw,NA,5,0,5,21:14:00
FrScA-S116-01,86365,1-1.1: Lesson 1-1 Graphic Organizer,13,N,27:21.0,Hw,NA,5,0,5,21:14:00
FrScA-S116-01,86365,1-2.1: Explore a Career Assignment,14,N,05:20.8,Hw,NA,12,0,12,21:14:00
FrScA-S116-01,86365,1-2.2: Explore a Career DB #2,15,N,04:36.6,Hw,NA,5,0,5,21:14:00
FrScA-S116-01,86365,PROGRESS CHECK 1 @ 10-02-15,16,P,NULL,NA,NA,37,37,37,21:14:00
FrScA-S116-01,86365,1-2.3: Lesson 1-2 Graphic Organizer,17,N,15:05.9,Hw,NA,5,0,5,21:14:00
FrScA-S116-01,86365,Unit 1 Assessment,18,N,24:33.0,Qz,NA,18,0,20,21:14:00
FrScA-S116-01,86365,2-1.1: Crime Scene DB #3,19,N,23:26.5,Hw,NA,5,0,5,21:14:00
FrScA-S116-01,86365,2-2.1: Evidence Collection DB #4,20,N,44:33.6,Hw,NA,5,0,5,21:14:00
FrScA-S116-01,86365,2-3.1: Hair Analysis Lab,21,N,35:12.4,Hw,NA,10,0,10,21:14:00
FrScA-S116-01,86365,Unit 2 Assessment,22,N,46:37.6,Qz,NA,26,0,28,21:14:00
FrScA-S116-01,86365,3-1.1: BrainPop Periodic Table of the Elements,23,N,43:02.7,NA,NA,10,0,5,21:14:00
FrScA-S116-01,86365,3-1.2: Periodic Table of the Elements Lab,24,N,15:22.0,Hw,NA,10,0,10,21:14:00
FrScA-S116-01,86365,3-2.1: pH Analysis Lab,25,N,28:29.2,Hw,NA,10,0,10,21:14:00
FrScA-S116-01,86365,3-3.1: Drug Analysis and Toxicology DB #5,26,N,09:34.1,Hw,NA,5,0,5,21:14:00
FrScA-S116-01,86365,PROGRESS CHECK 2 @ 10-28-15,27,P,NULL,NA,NA,141,140,140,21:14:00
FrScA-S116-01,86365,3-4.1: A Very Cold Case DB #6,28,N,18:28.5,Hw,NA,5,0,5,21:14:00
FrScA-S116-01,86365,3-4.2: Mystery Powder Lab,29,N,16:11.3,Hw,NA,10,0,10,21:14:00
AnPhA-S116-01,86429,0.1: Message Your Instructor,9,N,11:41.1,NA,NA,5,0,5,28:22:00
AnPhA-S116-01,86429,0.2: Intro Assignment - Discussion Board,10,N,34:19.5,Hw,NA,5,0,5,28:22:00
AnPhA-S116-01,86429,0.3: Intro Assignment - Submitting Files,11,N,10:50.7,Hw,NA,5,0,5,28:22:00
AnPhA-S116-01,86429,1.1: Quiz,12,N,45:47.7,Qz,NA,10,0,10,28:22:00
AnPhA-S116-01,86429,1.2: Quiz,13,N,16:18.7,Qz,NA,10,0,10,28:22:00
AnPhA-S116-01,86429,1.3: Create a Living Creature,14,N,38:13.4,Hw,NA,10,0,10,28:22:00
AnPhA-S116-01,86429,1.3: Create a Living Creature - Discussion Board,15,N,35:30.3,Hw,NA,7,0,10,28:22:00
AnPhA-S116-01,86429,1.4: Negative Feedback Loop Flowchart,16,N,53:51.1,Hw,NA,9.5,0,10,28:22:00
AnPhA-S116-01,86429,1.5: Quiz,17,N,30:47.9,Qz,NA,9.25,0,10,28:22:00
AnPhA-S116-01,86429,Unit 1 Assessment: Pickle Autopsy Lab,18,N,23:58.3,Hw,NA,30,0,30,28:22:00
AnPhA-S116-01,86429,PROGRESS CHECK 1 @ 10-02-15,19,P,NULL,NA,NA,100.75,105,105,28:22:00
AnPhA-S116-01,86429,2.1: Types of Membranes,20,N,06:11.4,Hw,NA,8,0,10,28:22:00
AnPhA-S116-01,86429,2.2 - 2.3: Quiz,21,N,24:35.7,Qz,NA,7,0,10,28:22:00
AnPhA-S116-01,86429,2.4 - 2.5 Quiz,22,N,57:28.0,Qz,NA,8,0,10,28:22:00
AnPhA-S116-01,86429,2.6: Quiz,23,N,45:53.3,Qz,NA,9,0,10,28:22:00
AnPhA-S116-01,86429,Unit 2 Assessment: Test,24,N,21:07.7,Qz,NA,25,0,30,28:22:00
AnPhA-S116-01,86429,3.1: Models of the Integumentary System,25,N,29:53.3,Hw,NA,10,0,10,28:22:00
AnPhA-S116-01,86429,3.2 - 3.3: Quiz,26,N,35:21.8,Qz,NA,10,0,10,28:22:00
AnPhA-S116-01,86429,3.4: Skin Twin - Discussion Board,27,N,09:52.6,Hw,NA,10,0,10,28:22:00
AnPhA-S116-01,86429,Unit 3 Assessment: UV Exposure Lab,28,N,27:53.4,Hw,NA,28.5,0,30,28:22:00
AnPhA-S116-01,86432,0.1: Message Your Instructor,9,N,33:23.2,NA,NA,5,0,5,37:54:00
AnPhA-S116-01,86432,0.2: Intro Assignment - Discussion Board,10,N,02:24.7,Hw,NA,5,0,5,37:54:00
AnPhA-S116-01,86432,0.3: Intro Assignment - Submitting Files,11,N,03:13.0,Hw,NA,5,0,5,37:54:00
AnPhA-S116-01,86432,1.1: Quiz,12,N,51:43.8,Qz,NA,10,0,10,37:54:00
AnPhA-S116-01,86432,1.2: Quiz,13,N,19:51.6,Qz,NA,7.6,0,10,37:54:00
AnPhA-S116-01,86432,1.3: Create a Living Creature,14,N,29:19.9,Hw,NA,10,0,10,37:54:00
AnPhA-S116-01,86432,1.3: Create a Living Creature - Discussion Board,15,N,50:17.3,Hw,NA,10,0,10,37:54:00
AnPhA-S116-01,86432,1.4: Negative Feedback Loop Flowchart,16,N,25:14.5,Hw,NA,10,0,10,37:54:00
AnPhA-S116-01,86432,1.5: Quiz,17,N,04:08.2,Qz,NA,5.75,0,10,37:54:00
AnPhA-S116-01,86432,Unit 1 Assessment: Pickle Autopsy Lab,18,N,14:33.2,Hw,NA,30,0,30,37:54:00
AnPhA-S116-01,86432,PROGRESS CHECK 1 @ 10-02-15,19,P,NULL,NA,NA,98.35,105,105,37:54:00
AnPhA-S116-01,86432,2.1: Types of Membranes,20,N,16:43.4,Hw,NA,7.5,0,10,37:54:00
AnPhA-S116-01,86432,2.2 - 2.3: Quiz,21,N,32:29.2,Qz,NA,7,0,10,37:54:00
AnPhA-S116-01,86432,2.4 - 2.5 Quiz,22,N,25:37.0,Qz,NA,5,0,10,37:54:00
AnPhA-S116-01,86432,2.6: Quiz,23,N,50:38.3,Qz,NA,8,0,10,37:54:00
AnPhA-S116-01,86432,Unit 2 Assessment: Test,24,N,41:29.5,Qz,NA,13,0,30,37:54:00
AnPhA-S116-01,86432,3.1: Models of the Integumentary System,25,N,07:33.8,Hw,NA,10,0,10,37:54:00
AnPhA-S116-01,86432,3.2 - 3.3: Quiz,26,N,46:42.8,Qz,NA,9,0,10,37:54:00
AnPhA-S116-01,86432,3.4: Skin Twin - Discussion Board,27,N,22:44.9,Hw,NA,10,0,10,37:54:00
AnPhA-S116-01,86432,Unit 3 Assessment: UV Exposure Lab,28,N,15:51.4,Hw,NA,23.25,0,30,37:54:00
AnPhA-S116-01,86446,0.1: Message Your Instructor,9,N,16:38.9,NA,NA,5,0,5,03:12:00
AnPhA-S116-01,86446,0.2: Intro Assignment - Discussion Board,10,N,55:09.0,Hw,NA,5,0,5,03:12:00
AnPhA-S116-01,86446,0.3: Intro Assignment - Submitting Files,11,N,12:45.4,Hw,NA,5,0,5,03:12:00
AnPhA-S116-01,86446,1.1: Quiz,12,N,11:48.8,Qz,NA,10,0,10,03:12:00
AnPhA-S116-01,86446,1.2: Quiz,13,N,50:42.7,Qz,NA,10,0,10,03:12:00
AnPhA-S116-01,86446,1.3: Create a Living Creature,14,N,35:58.4,Hw,NA,10,0,10,03:12:00
AnPhA-S116-01,86446,1.3: Create a Living Creature - Discussion Board,15,N,46:01.6,Hw,NA,8.5,0,10,03:12:00
