course_ID,student_ID,Gradebook_Item,Item_Position,Gradebook_Type,Gradebook_Date,Grade_Category,Status,Points_Earned,Points_Attempted,Points_Possible,last_access_date
AnPhA-S116-01,86608,7.4: Quiz,52,N,49:55.7,Qz,NA,7,0,10,54:25:00
AnPhA-S116-01,86608,Unit 7 Assessment: Create Your Own Senses Experiment,53,N,24:05.8,Hw,NA,28.5,0,30,54:25:00
AnPhA-S116-01,86608,8.1 - 8.3: Quiz,54,N,00:08.6,Qz,NA,9.66667,0,10,54:25:00
AnPhA-S116-01,86608,8.4: Negative Feedback Loops of the Endocrine Pancreas,55,N,56:37.9,Hw,NA,6.5,0,10,54:25:00
AnPhA-S116-01,86608,8.5: Modeling Leptin and Obesity,56,N,42:52.7,Hw,NA,5.88,0,10,54:25:00
AnPhA-S116-01,86608,Unit 8 Assessment: Test,57,N,23:23.3,Qz,NA,25.66667,0,30,54:25:00
AnPhA-S116-01,86608,Final Exam,58,N,11:57.4,NA,NA,27,0,30,54:25:00
AnPhA-S116-01,86608,POINTS EARNED & TOTAL COURSE POINTS,59,T,NULL,NA,NA,499.06667,0,625,54:25:00
AnPhA-S116-01,87043,POINTS EARNED & TOTAL COURSE POINTS,3,T,NULL,NA,NA,570.7,0,625,27:01:00
AnPhA-S116-01,87043,WORK ATTEMPTED,7,T,NULL,NA,NA,570.7,615,615,27:01:00
AnPhA-S116-01,87043,0.1: Message Your Instructor,9,N,17:01.3,NA,NA,5,0,5,27:01:00
AnPhA-S116-01,87043,0.2: Intro Assignment - Discussion Board,10,N,01:23.8,Hw,NA,5,0,5,27:01:00
AnPhA-S116-01,87043,0.3: Intro Assignment - Submitting Files,11,N,33:47.7,Hw,NA,5,0,5,27:01:00
AnPhA-S116-01,87043,1.1: Quiz,12,N,22:17.4,Qz,NA,10,0,10,27:01:00
AnPhA-S116-01,87043,1.2: Quiz,13,N,28:57.3,Qz,NA,10,0,10,27:01:00
AnPhA-S116-01,87043,1.3: Create a Living Creature,14,N,NULL,Hw,NA,NULL,0,10,27:01:00
AnPhA-S116-01,87043,1.3: Create a Living Creature - Discussion Board,15,N,21:33.3,Hw,NA,10,0,10,27:01:00
AnPhA-S116-01,87043,1.4: Negative Feedback Loop Flowchart,16,N,29:36.7,Hw,NA,10,0,10,27:01:00
AnPhA-S116-01,87043,1.5: Quiz,17,N,18:33.3,Qz,NA,10,0,10,27:01:00
AnPhA-S116-01,87043,Unit 1 Assessment: Pickle Autopsy Lab,18,N,19:29.9,Hw,NA,30,0,30,27:01:00
AnPhA-S116-01,87043,PROGRESS CHECK 1 @ 10-02-15,19,P,NULL,NA,NA,95,105,105,27:01:00
AnPhA-S116-01,87043,2.1: Types of Membranes,20,N,16:14.2,Hw,NA,8.5,0,10,27:01:00
AnPhA-S116-01,87043,2.2 - 2.3: Quiz,21,N,19:58.1,Qz,NA,10,0,10,27:01:00
AnPhA-S116-01,87043,2.4 - 2.5 Quiz,22,N,44:39.1,Qz,NA,9,0,10,27:01:00
AnPhA-S116-01,87043,2.6: Quiz,23,N,15:43.6,Qz,NA,10,0,10,27:01:00
AnPhA-S116-01,87043,Unit 2 Assessment: Test,24,N,02:33.6,Qz,NA,30,0,30,27:01:00
AnPhA-S116-01,87043,3.1: Models of the Integumentary System,25,N,40:36.1,Hw,NA,10,0,10,27:01:00
AnPhA-S116-01,87043,3.2 - 3.3: Quiz,26,N,06:18.9,Qz,NA,10,0,10,27:01:00
AnPhA-S116-01,87043,3.4: Skin Twin - Discussion Board,27,N,38:39.9,Hw,NA,10,0,10,27:01:00
AnPhA-S116-01,87043,Unit 3 Assessment: UV Exposure Lab,28,N,44:26.0,Hw,NA,30,0,30,27:01:00
AnPhA-S116-01,87043,PROGRESS CHECK 2 @ 10-28-15,29,P,NULL,NA,NA,222.5,235,235,27:01:00
AnPhA-S116-01,87043,4.2: Balloon Skull Lab,30,N,22:47.9,Hw,NA,10,0,10,27:01:00
AnPhA-S116-01,87043,4.1 - 4.3: Quiz,31,N,12:10.2,Qz,NA,10,0,10,27:01:00
AnPhA-S116-01,87043,4.4: Quiz,32,N,11:06.2,Qz,NA,10,0,10,27:01:00
AnPhA-S116-01,87043,4.5: Muscle Movements in our Daily Life,33,N,35:36.2,Hw,NA,7.5,0,10,27:01:00
AnPhA-S116-01,87043,4.6: Soda and Osteoporosis Research Writing,34,N,36:34.2,Hw,NA,9,0,10,27:01:00
AnPhA-S116-01,87043,Unit 4 Assessment: Test,35,N,25:29.7,Qz,NA,28,0,30,27:01:00
AnPhA-S116-01,87043,5.1: Quiz,36,N,55:48.8,Qz,NA,10,0,10,27:01:00
AnPhA-S116-01,87043,5.4: Muscle Tissue Types Chart,37,N,01:14.7,Hw,NA,9.32,0,10,27:01:00
AnPhA-S116-01,87043,5.2 - 5.4: Quiz,38,N,51:25.2,Qz,NA,8,0,10,27:01:00
AnPhA-S116-01,87043,PROGRESS CHECK 3 @ 11-20-15,39,P,NULL,NA,NA,324.32,345,345,27:01:00
AnPhA-S116-01,87043,5.5: Naming Skeletal Muscle - Discussion Board,40,N,15:10.9,Hw,NA,8.13,0,10,27:01:00
AnPhA-S116-01,87043,5.6: Quiz,41,N,15:46.2,Qz,NA,9,0,10,27:01:00
AnPhA-S116-01,87043,Unit 5 Assessment: Fitness Class Poster,42,N,50:53.0,Hw,NA,19.5,0,30,27:01:00
AnPhA-S116-01,87043,6.1: Quiz,43,N,25:17.6,Qz,NA,10,0,10,27:01:00
AnPhA-S116-01,87043,6.2: Helmet Law - Discussion Board,44,N,43:20.4,Hw,NA,10,0,10,27:01:00
AnPhA-S116-01,87043,6.3 - 6.4: Quiz,45,N,33:07.4,Qz,NA,9,0,10,27:01:00
AnPhA-S116-01,87043,6.5: Diagramming the Nervous System,46,N,31:36.6,Hw,NA,10,0,10,27:01:00
AnPhA-S116-01,87043,Unit 6 Assessment: Test,47,N,41:57.7,Qz,NA,27,0,30,27:01:00
AnPhA-S116-01,87043,PROGRESS CHECK 4 @ 12-18-15,48,P,NULL,NA,NA,426.95,465,465,27:01:00
AnPhA-S116-01,87043,7.1: Quiz,49,N,07:14.8,Qz,NA,10,0,10,27:01:00
AnPhA-S116-01,87043,7.2: Virtual Eye Dissection,50,N,08:15.0,Hw,NA,8.5,0,10,27:01:00
AnPhA-S116-01,87043,7.3: Anatomy and Physiology of Hearing Flow Chart,51,N,01:47.1,Hw,NA,10,0,10,27:01:00
AnPhA-S116-01,87043,7.4: Quiz,52,N,35:00.5,Qz,NA,8,0,10,27:01:00
AnPhA-S116-01,87043,Unit 7 Assessment: Create Your Own Senses Experiment,53,N,30:25.4,Hw,NA,30,0,30,27:01:00
AnPhA-S116-01,87043,8.1 - 8.3: Quiz,54,N,02:44.2,Qz,NA,7,0,10,27:01:00
AnPhA-S116-01,87043,8.4: Negative Feedback Loops of the Endocrine Pancreas,55,N,00:07.0,Hw,NA,10,0,10,27:01:00
AnPhA-S116-01,87043,8.5: Modeling Leptin and Obesity,56,N,47:38.3,Hw,NA,6.25,0,10,27:01:00
AnPhA-S116-01,87043,Unit 8 Assessment: Test,57,N,28:18.8,Qz,NA,27,0,30,27:01:00
AnPhA-S116-01,87043,Final Exam,58,N,52:34.6,NA,NA,27,0,30,27:01:00
AnPhA-S116-01,87043,POINTS EARNED & TOTAL COURSE POINTS,59,T,NULL,NA,NA,570.7,0,625,27:01:00
AnPhA-S116-01,87166,POINTS EARNED & TOTAL COURSE POINTS,3,T,NULL,NA,NA,483.19,0,625,57:13:00
AnPhA-S116-01,87166,WORK ATTEMPTED,7,T,NULL,NA,NA,483.19,625,625,57:13:00
AnPhA-S116-01,87166,0.1: Message Your Instructor,9,N,05:38.6,NA,NA,5,0,5,57:13:00
AnPhA-S116-01,87166,0.2: Intro Assignment - Discussion Board,10,N,02:12.4,Hw,NA,2.5,0,5,57:13:00
AnPhA-S116-01,87166,0.3: Intro Assignment - Submitting Files,11,N,07:58.5,Hw,NA,5,0,5,57:13:00
AnPhA-S116-01,87166,1.1: Quiz,12,N,06:18.8,Qz,NA,10,0,10,57:13:00
AnPhA-S116-01,87166,1.2: Quiz,13,N,56:51.7,Qz,NA,8.6,0,10,57:13:00
AnPhA-S116-01,87166,1.3: Create a Living Creature,14,N,44:36.3,Hw,NA,10,0,10,57:13:00
AnPhA-S116-01,87166,1.3: Create a Living Creature - Discussion Board,15,N,46:41.7,Hw,NA,8.5,0,10,57:13:00
AnPhA-S116-01,87166,1.4: Negative Feedback Loop Flowchart,16,N,10:48.9,Hw,NA,9.5,0,10,57:13:00
AnPhA-S116-01,87166,1.5: Quiz,17,N,05:50.1,Qz,NA,10,0,10,57:13:00
AnPhA-S116-01,87166,Unit 1 Assessment: Pickle Autopsy Lab,18,N,07:34.3,Hw,NA,24,0,30,57:13:00
AnPhA-S116-01,87166,PROGRESS CHECK 1 @ 10-02-15,19,P,NULL,NA,NA,93.1,105,105,57:13:00
AnPhA-S116-01,87166,2.1: Types of Membranes,20,N,44:25.6,Hw,NA,7.5,0,10,57:13:00
AnPhA-S116-01,87166,2.2 - 2.3: Quiz,21,N,49:34.5,Qz,NA,7,0,10,57:13:00
AnPhA-S116-01,87166,2.4 - 2.5 Quiz,22,N,10:22.4,Qz,NA,7,0,10,57:13:00
AnPhA-S116-01,87166,2.6: Quiz,23,N,32:45.1,Qz,NA,10,0,10,57:13:00
AnPhA-S116-01,87166,Unit 2 Assessment: Test,24,N,17:44.1,Qz,NA,20,0,30,57:13:00
AnPhA-S116-01,87166,3.1: Models of the Integumentary System,25,N,45:55.7,Hw,NA,9.5,0,10,57:13:00
AnPhA-S116-01,87166,3.2 - 3.3: Quiz,26,N,02:25.0,Qz,NA,9,0,10,57:13:00
AnPhA-S116-01,87166,3.4: Skin Twin - Discussion Board,27,N,37:27.4,Hw,NA,9.38,0,10,57:13:00
AnPhA-S116-01,87166,Unit 3 Assessment: UV Exposure Lab,28,N,52:40.2,Hw,NA,27.75,0,30,57:13:00
AnPhA-S116-01,87166,PROGRESS CHECK 2 @ 10-28-15,29,P,NULL,NA,NA,200.23,235,235,57:13:00
AnPhA-S116-01,87166,4.2: Balloon Skull Lab,30,N,00:01.1,Hw,NA,4.75,0,10,57:13:00
AnPhA-S116-01,87166,4.1 - 4.3: Quiz,31,N,05:00.4,Qz,NA,6,0,10,57:13:00
AnPhA-S116-01,87166,4.4: Quiz,32,N,11:34.9,Qz,NA,0,0,10,57:13:00
AnPhA-S116-01,87166,4.5: Muscle Movements in our Daily Life,33,N,46:18.7,Hw,NA,10,0,10,57:13:00
AnPhA-S116-01,87166,4.6: Soda and Osteoporosis Research Writing,34,N,11:31.8,Hw,NA,9,0,10,57:13:00
AnPhA-S116-01,87166,Unit 4 Assessment: Test,35,N,37:31.1,Qz,NA,23,0,30,57:13:00
AnPhA-S116-01,87166,5.1: Quiz,36,N,58:26.7,Qz,NA,9,0,10,57:13:00
AnPhA-S116-01,87166,5.4: Muscle Tissue Types Chart,37,N,28:34.3,Hw,NA,7.08,0,10,57:13:00
AnPhA-S116-01,87166,5.2 - 5.4: Quiz,38,N,34:30.4,Qz,NA,5,0,10,57:13:00
AnPhA-S116-01,87166,PROGRESS CHECK 3 @ 11-20-15,39,P,NULL,NA,NA,274.06,345,345,57:13:00
AnPhA-S116-01,87166,5.5: Naming Skeletal Muscle - Discussion Board,40,N,33:32.1,Hw,NA,10,0,10,57:13:00
AnPhA-S116-01,87166,5.6: Quiz,41,N,15:10.3,Qz,NA,5.33333,0,10,57:13:00
AnPhA-S116-01,87166,Unit 5 Assessment: Fitness Class Poster,42,N,05:20.6,Hw,NA,19.5,0,30,57:13:00
AnPhA-S116-01,87166,6.1: Quiz,43,N,26:41.8,Qz,NA,5,0,10,57:13:00
AnPhA-S116-01,87166,6.2: Helmet Law - Discussion Board,44,N,53:29.5,Hw,NA,8.5,0,10,57:13:00
AnPhA-S116-01,87166,6.3 - 6.4: Quiz,45,N,43:02.5,Qz,NA,9,0,10,57:13:00
AnPhA-S116-01,87166,6.5: Diagramming the Nervous System,46,N,54:25.4,Hw,NA,10,0,10,57:13:00
AnPhA-S116-01,87166,Unit 6 Assessment: Test,47,N,37:24.0,Qz,NA,22,0,30,57:13:00
AnPhA-S116-01,87166,PROGRESS CHECK 4 @ 12-18-15,48,P,NULL,NA,NA,363.39333,465,465,57:13:00
AnPhA-S116-01,87166,7.1: Quiz,49,N,26:30.3,Qz,NA,8,0,10,57:13:00
AnPhA-S116-01,87166,7.2: Virtual Eye Dissection,50,N,29:22.4,Hw,NA,8.5,0,10,57:13:00
AnPhA-S116-01,87166,7.3: Anatomy and Physiology of Hearing Flow Chart,51,N,41:04.9,Hw,NA,6.5,0,10,57:13:00
AnPhA-S116-01,87166,7.4: Quiz,52,N,36:11.9,Qz,NA,6,0,10,57:13:00
AnPhA-S116-01,87166,Unit 7 Assessment: Create Your Own Senses Experiment,53,N,09:35.6,Hw,NA,28.88,0,30,57:13:00
AnPhA-S116-01,87166,8.1 - 8.3: Quiz,54,N,57:54.0,Qz,NA,5,0,10,57:13:00
AnPhA-S116-01,87166,8.4: Negative Feedback Loops of the Endocrine Pancreas,55,N,14:28.1,Hw,NA,6.5,0,10,57:13:00
AnPhA-S116-01,87166,8.5: Modeling Leptin and Obesity,56,N,53:49.5,Hw,NA,4.75,0,10,57:13:00
AnPhA-S116-01,87166,Unit 8 Assessment: Test,57,N,28:42.1,Qz,NA,21.66667,0,30,57:13:00
AnPhA-S116-01,87166,Final Exam,58,N,48:30.8,NA,NA,24,0,30,57:13:00
AnPhA-S116-01,87166,POINTS EARNED & TOTAL COURSE POINTS,59,T,NULL,NA,NA,483.19,0,625,57:13:00
AnPhA-S116-01,88050,POINTS EARNED & TOTAL COURSE POINTS,3,T,NULL,NA,NA,447.97333,0,625,22:47:00
AnPhA-S116-01,88050,WORK ATTEMPTED,7,T,NULL,NA,NA,447.97333,555,555,22:47:00
AnPhA-S116-01,88050,0.1: Message Your Instructor,9,N,33:47.3,NA,NA,5,0,5,22:47:00
AnPhA-S116-01,88050,0.2: Intro Assignment - Discussion Board,10,N,10:53.8,Hw,NA,3.75,0,5,22:47:00
AnPhA-S116-01,88050,0.3: Intro Assignment - Submitting Files,11,N,19:36.0,Hw,NA,5,0,5,22:47:00
AnPhA-S116-01,88050,1.1: Quiz,12,N,42:46.5,Qz,NA,10,0,10,22:47:00
AnPhA-S116-01,88050,1.2: Quiz,13,N,28:34.3,Qz,NA,10,0,10,22:47:00
AnPhA-S116-01,88050,1.3: Create a Living Creature,14,N,25:42.3,Hw,NA,6,0,10,22:47:00
AnPhA-S116-01,88050,1.3: Create a Living Creature - Discussion Board,15,N,NULL,Hw,NA,NULL,0,10,22:47:00
AnPhA-S116-01,88050,1.4: Negative Feedback Loop Flowchart,16,N,11:14.9,Hw,NA,5.75,0,10,22:47:00
AnPhA-S116-01,88050,1.5: Quiz,17,N,42:13.2,Qz,NA,7.5,0,10,22:47:00
AnPhA-S116-01,88050,Unit 1 Assessment: Pickle Autopsy Lab,18,N,43:41.4,Hw,NA,24.75,0,30,22:47:00
AnPhA-S116-01,88050,PROGRESS CHECK 1 @ 10-02-15,19,P,NULL,NA,NA,77.75,105,105,22:47:00
AnPhA-S116-01,88050,2.1: Types of Membranes,20,N,07:07.9,Hw,NA,9,0,10,22:47:00
AnPhA-S116-01,88050,2.2 - 2.3: Quiz,21,N,43:29.9,Qz,NA,8,0,10,22:47:00
AnPhA-S116-01,88050,2.4 - 2.5 Quiz,22,N,38:46.0,Qz,NA,8,0,10,22:47:00
AnPhA-S116-01,88050,2.6: Quiz,23,N,51:23.3,Qz,NA,7,0,10,22:47:00
AnPhA-S116-01,88050,Unit 2 Assessment: Test,24,N,16:32.0,Qz,NA,22,0,30,22:47:00
AnPhA-S116-01,88050,3.1: Models of the Integumentary System,25,N,NULL,Hw,NA,NULL,0,10,22:47:00
AnPhA-S116-01,88050,3.2 - 3.3: Quiz,26,N,46:05.7,Qz,NA,10,0,10,22:47:00
AnPhA-S116-01,88050,3.4: Skin Twin - Discussion Board,27,N,46:53.8,Hw,NA,10,0,10,22:47:00
AnPhA-S116-01,88050,Unit 3 Assessment: UV Exposure Lab,28,N,54:56.4,Hw,NA,24.75,0,30,22:47:00
AnPhA-S116-01,88050,PROGRESS CHECK 2 @ 10-28-15,29,P,NULL,NA,NA,176.5,235,235,22:47:00
AnPhA-S116-01,88050,4.2: Balloon Skull Lab,30,N,44:59.3,Hw,NA,7.5,0,10,22:47:00
AnPhA-S116-01,88050,4.1 - 4.3: Quiz,31,N,02:24.2,Qz,NA,8,0,10,22:47:00
AnPhA-S116-01,88050,4.4: Quiz,32,N,12:01.6,Qz,NA,10,0,10,22:47:00
AnPhA-S116-01,88050,4.5: Muscle Movements in our Daily Life,33,N,NULL,Hw,NA,NULL,0,10,22:47:00
AnPhA-S116-01,88050,4.6: Soda and Osteoporosis Research Writing,34,N,NULL,Hw,NA,NULL,0,10,22:47:00
AnPhA-S116-01,88050,Unit 4 Assessment: Test,35,N,17:56.5,Qz,NA,23,0,30,22:47:00
AnPhA-S116-01,88050,5.1: Quiz,36,N,12:38.2,Qz,NA,8,0,10,22:47:00
AnPhA-S116-01,88050,5.4: Muscle Tissue Types Chart,37,N,49:54.9,Hw,NA,10,0,10,22:47:00
AnPhA-S116-01,88050,5.2 - 5.4: Quiz,38,N,14:00.4,Qz,NA,7,0,10,22:47:00
AnPhA-S116-01,88050,PROGRESS CHECK 3 @ 11-20-15,39,P,NULL,NA,NA,250,345,345,22:47:00
AnPhA-S116-01,88050,5.5: Naming Skeletal Muscle - Discussion Board,40,N,NULL,Hw,NA,NULL,0,10,22:47:00
AnPhA-S116-01,88050,5.6: Quiz,41,N,33:12.8,Qz,NA,7.33333,0,10,22:47:00
AnPhA-S116-01,88050,Unit 5 Assessment: Fitness Class Poster,42,N,00:45.0,Hw,NA,18.75,0,30,22:47:00
AnPhA-S116-01,88050,6.1: Quiz,43,N,51:05.5,Qz,NA,8,0,10,22:47:00
AnPhA-S116-01,88050,6.2: Helmet Law - Discussion Board,44,N,NULL,Hw,NA,NULL,0,10,22:47:00
AnPhA-S116-01,88050,6.3 - 6.4: Quiz,45,N,21:31.0,Qz,NA,9,0,10,22:47:00
AnPhA-S116-01,88050,6.5: Diagramming the Nervous System,46,N,NULL,Hw,NA,NULL,0,10,22:47:00
AnPhA-S116-01,88050,Unit 6 Assessment: Test,47,N,31:53.0,Qz,NA,25,0,30,22:47:00
AnPhA-S116-01,88050,PROGRESS CHECK 4 @ 12-18-15,48,P,NULL,NA,NA,318.08333,465,465,22:47:00
AnPhA-S116-01,88050,7.1: Quiz,49,N,35:58.9,Qz,NA,7,0,10,22:47:00
AnPhA-S116-01,88050,7.2: Virtual Eye Dissection,50,N,29:04.9,Hw,NA,8.5,0,10,22:47:00
AnPhA-S116-01,88050,7.3: Anatomy and Physiology of Hearing Flow Chart,51,N,22:46.4,Hw,NA,9.13,0,10,22:47:00
AnPhA-S116-01,88050,7.4: Quiz,52,N,43:10.0,Qz,NA,8,0,10,22:47:00
AnPhA-S116-01,88050,Unit 7 Assessment: Create Your Own Senses Experiment,53,N,55:38.2,Hw,NA,25.88,0,30,22:47:00
AnPhA-S116-01,88050,8.1 - 8.3: Quiz,54,N,22:45.4,Qz,NA,8,0,10,22:47:00
AnPhA-S116-01,88050,8.4: Negative Feedback Loops of the Endocrine Pancreas,55,N,31:08.5,Hw,NA,8.25,0,10,22:47:00
AnPhA-S116-01,88050,8.5: Modeling Leptin and Obesity,56,N,20:16.3,Hw,NA,8.13,0,10,22:47:00
AnPhA-S116-01,88050,Unit 8 Assessment: Test,57,N,14:06.0,Qz,NA,22,0,30,22:47:00
AnPhA-S116-01,88050,Final Exam,58,N,02:07.2,NA,NA,25,0,30,22:47:00
AnPhA-S116-01,88050,POINTS EARNED & TOTAL COURSE POINTS,59,T,NULL,NA,NA,447.97333,0,625,22:47:00
AnPhA-S116-01,88068,POINTS EARNED & TOTAL COURSE POINTS,3,T,NULL,NA,NA,441.29667,0,625,01:21:00
AnPhA-S116-01,88068,WORK ATTEMPTED,7,T,NULL,NA,NA,441.29667,555,555,01:21:00
AnPhA-S116-01,88068,0.1: Message Your Instructor,9,N,56:59.4,NA,NA,5,0,5,01:21:00
AnPhA-S116-01,88068,0.2: Intro Assignment - Discussion Board,10,N,10:49.9,Hw,NA,5,0,5,01:21:00
AnPhA-S116-01,88068,0.3: Intro Assignment - Submitting Files,11,N,02:24.5,Hw,NA,5,0,5,01:21:00
AnPhA-S116-01,88068,1.1: Quiz,12,N,38:17.8,Qz,NA,8.75,0,10,01:21:00
AnPhA-S116-01,88068,1.2: Quiz,13,N,11:27.2,Qz,NA,10,0,10,01:21:00
AnPhA-S116-01,88068,1.3: Create a Living Creature,14,N,05:21.3,Hw,NA,10,0,10,01:21:00
AnPhA-S116-01,88068,1.3: Create a Living Creature - Discussion Board,15,N,20:16.4,Hw,NA,6.25,0,10,01:21:00
AnPhA-S116-01,88068,1.4: Negative Feedback Loop Flowchart,16,N,NULL,Hw,NA,NULL,0,10,01:21:00
AnPhA-S116-01,88068,1.5: Quiz,17,N,01:25.5,Qz,NA,8,0,10,01:21:00
AnPhA-S116-01,88068,Unit 1 Assessment: Pickle Autopsy Lab,18,N,53:40.2,Hw,NA,27,0,30,01:21:00
AnPhA-S116-01,88068,PROGRESS CHECK 1 @ 10-02-15,19,P,NULL,NA,NA,85,105,105,01:21:00
AnPhA-S116-01,88068,2.1: Types of Membranes,20,N,55:18.7,Hw,NA,9,0,10,01:21:00
AnPhA-S116-01,88068,2.2 - 2.3: Quiz,21,N,35:26.7,Qz,NA,8,0,10,01:21:00
AnPhA-S116-01,88068,2.4 - 2.5 Quiz,22,N,15:19.7,Qz,NA,7,0,10,01:21:00
AnPhA-S116-01,88068,2.6: Quiz,23,N,27:19.0,Qz,NA,7,0,10,01:21:00
AnPhA-S116-01,88068,Unit 2 Assessment: Test,24,N,55:26.5,Qz,NA,24,0,30,01:21:00
AnPhA-S116-01,88068,3.1: Models of the Integumentary System,25,N,00:51.7,Hw,NA,10,0,10,01:21:00
AnPhA-S116-01,88068,3.2 - 3.3: Quiz,26,N,18:12.0,Qz,NA,8,0,10,01:21:00
AnPhA-S116-01,88068,3.4: Skin Twin - Discussion Board,27,N,19:24.4,Hw,NA,8.5,0,10,01:21:00
AnPhA-S116-01,88068,Unit 3 Assessment: UV Exposure Lab,28,N,NULL,Hw,NA,NULL,0,30,01:21:00
AnPhA-S116-01,88068,PROGRESS CHECK 2 @ 10-28-15,29,P,NULL,NA,NA,166.5,235,235,01:21:00
AnPhA-S116-01,88068,4.2: Balloon Skull Lab,30,N,41:24.4,Hw,NA,9.25,0,10,01:21:00
AnPhA-S116-01,88068,4.1 - 4.3: Quiz,31,N,24:27.6,Qz,NA,8,0,10,01:21:00
AnPhA-S116-01,88068,4.4: Quiz,32,N,16:06.8,Qz,NA,6,0,10,01:21:00
AnPhA-S116-01,88068,4.5: Muscle Movements in our Daily Life,33,N,33:51.2,Hw,NA,8.75,0,10,01:21:00
AnPhA-S116-01,88068,4.6: Soda and Osteoporosis Research Writing,34,N,09:20.1,Hw,NA,10,0,10,01:21:00
AnPhA-S116-01,88068,Unit 4 Assessment: Test,35,N,38:59.7,Qz,NA,28,0,30,01:21:00
AnPhA-S116-01,88068,5.1: Quiz,36,N,06:51.3,Qz,NA,5,0,10,01:21:00
AnPhA-S116-01,88068,5.4: Muscle Tissue Types Chart,37,N,NULL,Hw,NA,NULL,0,10,01:21:00
AnPhA-S116-01,88068,5.2 - 5.4: Quiz,38,N,57:21.6,Qz,NA,6,0,10,01:21:00
AnPhA-S116-01,88068,PROGRESS CHECK 3 @ 11-20-15,39,P,NULL,NA,NA,247.5,345,345,01:21:00
AnPhA-S116-01,88068,5.5: Naming Skeletal Muscle - Discussion Board,40,N,NULL,Hw,NA,NULL,0,10,01:21:00
AnPhA-S116-01,88068,5.6: Quiz,41,N,46:26.8,Qz,NA,8,0,10,01:21:00
AnPhA-S116-01,88068,Unit 5 Assessment: Fitness Class Poster,42,N,04:16.7,Hw,NA,19.5,0,30,01:21:00
AnPhA-S116-01,88068,6.1: Quiz,43,N,42:25.8,Qz,NA,7,0,10,01:21:00
AnPhA-S116-01,88068,6.2: Helmet Law - Discussion Board,44,N,22:10.7,Hw,NA,10,0,10,01:21:00
AnPhA-S116-01,88068,6.3 - 6.4: Quiz,45,N,46:15.9,Qz,NA,8,0,10,01:21:00
AnPhA-S116-01,88068,6.5: Diagramming the Nervous System,46,N,06:04.1,Hw,NA,8.88,0,10,01:21:00
AnPhA-S116-01,88068,Unit 6 Assessment: Test,47,N,43:07.6,Qz,NA,26,0,30,01:21:00
AnPhA-S116-01,88068,PROGRESS CHECK 4 @ 12-18-15,48,P,NULL,NA,NA,334.88,465,465,01:21:00
AnPhA-S116-01,88068,7.1: Quiz,49,N,46:00.8,Qz,NA,8,0,10,01:21:00
AnPhA-S116-01,88068,7.2: Virtual Eye Dissection,50,N,20:08.0,Hw,NA,7.75,0,10,01:21:00
AnPhA-S116-01,88068,7.3: Anatomy and Physiology of Hearing Flow Chart,51,N,46:38.4,Hw,NA,6.5,0,10,01:21:00
AnPhA-S116-01,88068,7.4: Quiz,52,N,39:54.8,Qz,NA,6,0,10,01:21:00
AnPhA-S116-01,88068,Unit 7 Assessment: Create Your Own Senses Experiment,53,N,55:23.2,Hw,NA,24.75,0,30,01:21:00
AnPhA-S116-01,88068,8.1 - 8.3: Quiz,54,N,17:28.1,Qz,NA,8,0,10,01:21:00
AnPhA-S116-01,88068,8.4: Negative Feedback Loops of the Endocrine Pancreas,55,N,NULL,Hw,NA,NULL,0,10,01:21:00
AnPhA-S116-01,88068,8.5: Modeling Leptin and Obesity,56,N,48:33.4,Hw,NA,4.75,0,10,01:21:00
AnPhA-S116-01,88068,Unit 8 Assessment: Test,57,N,09:23.3,Qz,NA,21.66667,0,30,01:21:00
AnPhA-S116-01,88068,Final Exam,58,N,48:58.7,NA,NA,19,0,30,01:21:00
AnPhA-S116-01,88068,POINTS EARNED & TOTAL COURSE POINTS,59,T,NULL,NA,NA,441.29667,0,625,01:21:00
AnPhA-S116-01,88099,POINTS EARNED & TOTAL COURSE POINTS,3,T,NULL,NA,NA,512.26833,0,625,43:22:00
AnPhA-S116-01,88099,WORK ATTEMPTED,7,T,NULL,NA,NA,512.26833,615,615,43:22:00
AnPhA-S116-01,88099,0.1: Message Your Instructor,9,N,14:38.4,NA,NA,5,0,5,43:22:00
AnPhA-S116-01,88099,0.2: Intro Assignment - Discussion Board,10,N,48:35.7,Hw,NA,5,0,5,43:22:00
AnPhA-S116-01,88099,0.3: Intro Assignment - Submitting Files,11,N,20:25.0,Hw,NA,5,0,5,43:22:00
AnPhA-S116-01,88099,1.1: Quiz,12,N,13:04.5,Qz,NA,10,0,10,43:22:00
AnPhA-S116-01,88099,1.2: Quiz,13,N,03:19.5,Qz,NA,10,0,10,43:22:00
AnPhA-S116-01,88099,1.3: Create a Living Creature,14,N,37:38.9,Hw,NA,10,0,10,43:22:00
AnPhA-S116-01,88099,1.3: Create a Living Creature - Discussion Board,15,N,39:46.4,Hw,NA,8.5,0,10,43:22:00
AnPhA-S116-01,88099,1.4: Negative Feedback Loop Flowchart,16,N,36:39.7,Hw,NA,10,0,10,43:22:00
AnPhA-S116-01,88099,1.5: Quiz,17,N,26:36.0,Qz,NA,6.625,0,10,43:22:00
AnPhA-S116-01,88099,Unit 1 Assessment: Pickle Autopsy Lab,18,N,19:37.6,Hw,NA,27,0,30,43:22:00
AnPhA-S116-01,88099,PROGRESS CHECK 1 @ 10-02-15,19,P,NULL,NA,NA,97.125,105,105,43:22:00
